book_key,book_id,book_category,book_subcategory,rank,book_partial_url,dist_rating,book_title,author,price,book_type,number_of_review,rating,audible_length,narrator,release_date,publisher,program_type,book_version,book_language,asin,page_number,isbn_10,isbn_13,book_weight,book_dimensions,file_size,text_to_speech,screenreader,enhanced_typesetting,word_wise,x_ray,book_weight_gram,price_$,review_num,audible_length_minute,file_size_kb,page_num,book_width,book_thick,book_height,date_release,rate_5,rate_4,rate_3,rate_2,rate_1,rank_text,review_score,estimated_total_sales,row_number
16239,11024,Self-Help,Hypnosis Self-Help,#92,/Stop-Nail-Biting-Craig-Hypnosis/dp/B0722T1496/ref=zg_bs_943280_sccl_12/000-0000000-0000000?pd_rd_i=B0722T1496&psc=1,"[0%, 0%, 0%, 0%, 0%]",Stop Nail Biting: Craig Beck Hypnosis,Craig Beck,$4.58,AudibleAudiobook,unknown,0,39 minutes,Craig Beck,January 05 2016,CraigBeck.com,Audiobook,Original recording,English,B0722T1496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,4.58,,39,0,0,NaN,,,,0,0,0,0,0,Low rank,,,1
16240,11025,Self-Help,Hypnosis Self-Help,#93,/Lautohypnose-Lautodiscipline-Self-Hypnosis-Self-Discipline-Lalimentation/dp/B09SFRPY7Z/ref=zg_bs_943280_sccl_13/000-0000000-0000000?pd_rd_i=B09SFRPY7Z&psc=1,"[0%, 0%, 0%, 0%, 0%]","2 en 1: L'autohypnose Et L'autodiscipline Pour Perdre Du Poids [2 in 1: Self-Hypnosis and Self-Discipline to Lose Weight]: Un Guide Complet Pour Maigrir, Sortir De L’alimentation Émotionnelle Et Reprogrammer Son Esprit [A Complete Guide to Weight Loss, Get Out of Emotional Eating and Reprogram Your Mind]",Louise Thomas,$21.88,AudibleAudiobook,unknown,0,7 hours and 1 minute,Nathalie Fert,February 14 2022,Louise Thomas,Audiobook,Unabridged,French,B09SFRPY7Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.88,,421,0,0,NaN,,,,0,0,0,0,0,Low rank,,,1
16243,11028,Self-Help,Hypnosis Self-Help,#96,/Initiation-lauto-hypnose-n%C3%A9gatives-am%C3%A9liorez-bien-%C3%AAtre/dp/B072Y254C4/ref=zg_bs_943280_sccl_16/000-0000000-0000000?pd_rd_i=B072Y254C4&psc=1,"[0%, 0%, 0%, 0%, 0%]",Initiation à l'auto-hypnose. Évacuez les émotions négatives et améliorez votre bien-être,Kevin Finel,$18.34,AudibleAudiobook,unknown,0,1 hour and 28 minutes,Kevin Finel,June 21 2017,Weelearn,Audiobook,Unabridged,French,B072Y254C4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,18.34,,88,0,0,NaN,,,2017-06-21,0,0,0,0,0,Low rank,,,1
16245,11029,Self-Help,Hypnosis Self-Help,#98,/Extreme-Permanent-Weight-Hypnosis-Women/dp/B0BHG26NF6/ref=zg_bs_943280_sccl_18/000-0000000-0000000?pd_rd_i=B0BHG26NF6&psc=1,"[100%, 0%, 0%, 0%, 0%]","Extreme & Permanent Weight Loss Hypnosis for Women: Achieve Your Dream Body Goal, Boost Your Self-love and Self-Confidence for Life",Maya B.,$7.62,AudibleAudiobook,1,5,1 hour and 18 minutes,Maya B.,October 05 2022,Maya B.,Audiobook,Unabridged,English,B0BHG26NF6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,7.62,1,78,0,0,NaN,,,,100,0,0,0,0,Low rank,,,1
16246,11030,Self-Help,Hypnosis Self-Help,#99,/Clairvoyance-Intuition-Psychic-Meditation-Affirmations/dp/B071RVQ3T2/ref=zg_bs_943280_sccl_19/000-0000000-0000000?pd_rd_i=B071RVQ3T2&psc=1,"[0%, 0%, 0%, 0%, 0%]","Clairvoyance, Intuition & Psychic Power Guided Meditation and Affirmations: Sleep Learning System",Joel Thielke,$8.17,AudibleAudiobook,unknown,0,2 hours and 34 minutes,Joel Thielke,October 21 2013,Motivational Hypnosis Help LLC,Audiobook,Original recording,English,B071RVQ3T2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,8.17,,154,0,0,NaN,,,,0,0,0,0,0,Low rank,,,1
16247,11031,Self-Help,Hypnosis Self-Help,#100,/Past-Life-Regression-Hypnosis-Hypnotherapy/dp/B07PFFDCLQ/ref=zg_bs_943280_sccl_20/000-0000000-0000000?pd_rd_i=B07PFFDCLQ&psc=1,"[0%, 0%, 0%, 0%, 0%]","Past Life Regression Hypnosis: Uncover Your Hidden Past Lives and Heal Yourself - Hypnotherapy for a Better Life, Book 4",Meditation and Hypnosis Productions,$7.62,AudibleAudiobook,unknown,0,1 hour and 3 minutes,Melissa Sheldon,March 05 2019,Meditation and Hypnosis Productions,Audiobook,Original recording,English,B07PFFDCLQ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,7.62,,63,0,0,NaN,,,2019-03-05,0,0,0,0,0,Low rank,,,1
16253,11032,Self-Help,Happiness,#6,/Minimalism-Lifestyle-Experiences-Meaningful-Relationships/dp/B08NJWY8WN/ref=zg_bs_943182_sccl_6/000-0000000-0000000?pd_rd_i=B08NJWY8WN&psc=1,"[0%, 0%, 0%, 0%, 0%]","Minimalism Lifestyle: Beginners Guide to Replace the Mindless Stuff with Time, Experiences and Meaningful Relationships",Chantelle Collins,$16.40,AudibleAudiobook,unknown,0,3 hours and 11 minutes,Derik Hendrickson,November 16 2020,Chantelle Collins,Audiobook,Unabridged,English,B08NJWY8WN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,16.40,,191,0,0,NaN,,,,0,0,0,0,0,Top rank,,,1
16255,11033,Self-Help,Happiness,#8,/Rules-Love-How-Find-Keep/dp/B0BBRW2WH3/ref=zg_bs_943182_sccl_8/000-0000000-0000000?pd_rd_i=B0BBRW2WH3&psc=1,"[0%, 0%, 0%, 0%, 0%]","8 Rules of Love: How to Find It, Keep It, and Let It Go",Jay Shetty,$25.90,AudibleAudiobook,unknown,0,nan,Jay Shetty,January 31 2023,Simon & Schuster Audio,Audiobook,Unabridged,English,B0BBRW2WH3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,34.64,,0,0,0,NaN,,,,0,0,0,0,0,Top rank,,,1
16286,11035,Self-Help,Happiness,#39,/Love-Unfu-ked-Relationship-Together/dp/B096WC9VD3/ref=zg_bs_943182_sccl_9/000-0000000-0000000?pd_rd_i=B096WC9VD3&psc=1,"[79%, 10%, 6%, 3%, 2%]",Love Unfu*ked: Getting Your Relationship Sh!t Together,Gary John Bishop,$23.77,AudibleAudiobook,287,4.6,3 hours and 46 minutes,Gary John Bishop,January 18 2022,HarperAudio,Audiobook,Unabridged,English,B096WC9VD3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,23.77,287,226,0,0,NaN,,,,79,10,6,3,2,Middle rank,13.20,,1
16295,11036,Self-Help,Happiness,#48,/Happy-Mind-Life-Science-Wellbeing/dp/B09YKSQWVV/ref=zg_bs_943182_sccl_18/000-0000000-0000000?pd_rd_i=B09YKSQWVV&psc=1,"[73%, 20%, 8%, 0%, 0%]","Happy Mind, Happy Life: The New Science of Mental Wellbeing",Dr. Rangan Chatterjee,$15.34,AudibleAudiobook,82,4.6,5 hours and 16 minutes,Dr. Rangan Chatterjee,June 14 2022,Ascent Audio,Audiobook,Unabridged,English,B09YKSQWVV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,15.34,82,316,0,0,NaN,,,2022-06-14,73,20,8,0,0,Middle rank,,65124.28,1
16312,11039,Self-Help,Happiness,#65,/ADHD-Effect-Marriage-Understand-Relationship/dp/B072F9RLGQ/ref=zg_bs_943182_sccl_15/000-0000000-0000000?pd_rd_i=B072F9RLGQ&psc=1,"[78%, 13%, 5%, 2%, 2%]",The ADHD Effect on Marriage: Understand and Rebuild Your Relationship in Six Steps,Melissa Orlov,$26.85,AudibleAudiobook,1252,4.6,8 hours and 3 minutes,Laura Jennings,March 14 2017,Tantor Audio,Audiobook,Unabridged,English,B072F9RLGQ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,26.85,1252,483,0,0,NaN,,,2017-03-14,78,13,5,2,2,Middle rank,57.59,119183.22,1
16314,11040,Self-Help,Happiness,#67,/Die-Zero-Getting-Your-Money/dp/B08YS3XF74/ref=zg_bs_943182_sccl_17/000-0000000-0000000?pd_rd_i=B08YS3XF74&psc=1,"[63%, 21%, 11%, 3%, 2%]",Die with Zero: Getting All You Can from Your Money and Your Life,Bill Perkins,$23.01,AudibleAudiobook,1352,4.4,5 hours and 12 minutes,Bill Perkins,March 13 2021,HMH Adult Audio,Audiobook,Unabridged,English,B08YS3XF74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,23.01,1352,312,0,0,NaN,,,2021-03-13,63,21,11,3,2,Middle rank,59.49,379131.05,1
16320,11043,Self-Help,Happiness,#73,/How-Not-Die-Alone-Surprising/dp/B08CNLC7LQ/ref=zg_bs_943182_sccl_23/000-0000000-0000000?pd_rd_i=B08CNLC7LQ&psc=1,"[66%, 21%, 8%, 3%, 2%]",How to Not Die Alone: The Surprising Science That Will Help You Find Love,Logan Ury,$20.71,AudibleAudiobook,1481,4.5,8 hours and 1 minute,Logan Ury,February 02 2021,Simon & Schuster Audio,Audiobook,Unabridged,English,B08CNLC7LQ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,20.71,1481,481,0,0,NaN,,,,66,21,8,3,2,Middle rank,66.65,,1
16326,11045,Self-Help,Happiness,#79,/Effortless-Make-Easier-What-Matters/dp/B08FMX1WWV/ref=zg_bs_943182_sccl_29/000-0000000-0000000?pd_rd_i=B08FMX1WWV&psc=1,"[68%, 22%, 7%, 2%, 1%]",Effortless: Make It Easier to Do What Matters Most,Greg McKeown,$30.70,AudibleAudiobook,1957,4.5,6 hours and 2 minutes,Greg McKeown,April 27 2021,Random House Audio,Audiobook,Unabridged,English,B08FMX1WWV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,30.70,1957,362,0,0,NaN,,,2021-04-27,68,22,7,2,1,Low rank,88.07,791666.55,1
16334,11049,Self-Help,Happiness,#87,/You-Happier-Neuroscience-Secrets-Feeling/dp/B09SQD1RRD/ref=zg_bs_943182_sccl_7/000-0000000-0000000?pd_rd_i=B09SQD1RRD&psc=1,"[80%, 11%, 5%, 2%, 2%]","You, Happier: The 7 Neuroscience Secrets of Feeling Good Based on Your Brain Type",Daniel Amen,$30.70,AudibleAudiobook,752,4.6,10 hours and 23 minutes,Jim Frangione,March 22 2022,Recorded Books,Audiobook,Unabridged,English,B09SQD1RRD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,30.70,752,623,0,0,NaN,,,2022-03-22,80,11,5,2,2,Low rank,34.59,749025.42,1
16335,11050,Self-Help,Happiness,#88,/Universe-Has-Your-Back-Transform/dp/B0711HHMP3/ref=zg_bs_943182_sccl_8/000-0000000-0000000?pd_rd_i=B0711HHMP3&psc=1,"[77%, 13%, 5%, 2%, 2%]",The Universe Has Your Back: Transform Fear into Faith,Gabrielle Bernstein,$20.57,AudibleAudiobook,6901,4.6,4 hours and 30 minutes,Gabrielle Bernstein,September 27 2016,Hay House,Audiobook,Unabridged,English,B0711HHMP3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,20.57,6901,270,0,0,NaN,,,,77,13,5,2,2,Low rank,317.45,,1
16340,11052,Self-Help,Happiness,#93,/Seven-Secrets-Healthy-Happy-Relationships/dp/B07KB84V27/ref=zg_bs_943182_sccl_13/000-0000000-0000000?pd_rd_i=B07KB84V27&psc=1,"[82%, 12%, 4%, 1%, 1%]","The Seven Secrets to Healthy, Happy Relationships",Don Miguel Ruiz Jr.,$16.40,AudibleAudiobook,1308,4.7,4 hours and 53 minutes,Charlie Varon,November 13 2018,Hierophant Publishing,Audiobook,Unabridged,English,B07KB84V27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,16.40,1308,293,0,0,NaN,,,,82,12,4,1,1,Low rank,61.48,,1
16341,11053,Self-Help,Happiness,#94,/%C3%82me-de-sorci%C3%A8re/dp/B07F7BJMQS/ref=zg_bs_943182_sccl_14/000-0000000-0000000?pd_rd_i=B07F7BJMQS&psc=1,"[75%, 15%, 5%, 3%, 2%]",Âme de sorcière,Odile Chabrillac,$18.26,AudibleAudiobook,590,4.6,6 hours and 50 minutes,Lila Tamazit,July 26 2018,Audible Studios,Audiobook,Unabridged,French,B07F7BJMQS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,18.26,590,410,0,0,NaN,,,2018-07-26,75,15,5,3,2,Low rank,27.14,50413.99,1
16342,11054,Self-Help,Happiness,#95,/Find-Your-Unicorn-Space-Creative/dp/B091Y94DP3/ref=zg_bs_943182_sccl_15/000-0000000-0000000?pd_rd_i=B091Y94DP3&psc=1,"[64%, 17%, 11%, 4%, 5%]",Find Your Unicorn Space: Reclaim Your Creative Life in a Too-Busy World,Eve Rodsky,$30.70,AudibleAudiobook,263,4.3,8 hours and 51 minutes,Eve Rodsky,December 28 2021,Penguin Audio,Audiobook,Unabridged,English,B091Y94DP3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,30.70,263,531,0,0,NaN,,,,64,17,11,4,5,Low rank,11.31,,1
16394,11100,Self-Help,Handwriting Analysis,#47,/Think-Like-Sherlock-Creatively-Observations/dp/B07GFSBKR6/ref=zg_bs_943282_sccl_17/000-0000000-0000000?pd_rd_i=B07GFSBKR6&psc=1,"[57%, 24%, 14%, 4%, 2%]","Think Like Sherlock: Creatively Solve Problems, Think with Clarity, Make Insightful Observations & Deductions, and Develop Quick & Accurate Instincts",Peter Hollins,$16.40,AudibleAudiobook,137,4.3,3 hours and 41 minutes,Steve Campbell,August 15 2018,Peter Hollins,Audiobook,Unabridged,English,B07GFSBKR6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,16.40,137,221,0,0,NaN,,,2018-08-15,57,24,14,4,2,Middle rank,5.89,10650.42,1
16435,11139,Self-Help,Handwriting Analysis,#88,/Dont-Deceived-Definitive-Detecting-Deception/dp/B08HJD63W4/ref=zg_bs_943282_sccl_8/000-0000000-0000000?pd_rd_i=B08HJD63W4&psc=1,"[77%, 13%, 9%, 2%, 0%]",Don't Be Deceived: The Definitive Book on Detecting Deception,Mark McClish,$21.88,AudibleAudiobook,104,4.7,6 hours and 49 minutes,Garrett Goodison,September 08 2020,"The Marpa Group, Inc.",Audiobook,Unabridged,English,B08HJD63W4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.88,104,409,0,0,NaN,,,,77,13,9,2,0,Low rank,4.89,,1
16450,11152,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#3,/Affirmations-positives-m%C3%A9ditations-Positive-Meditations/dp/B09KYKF7KB/ref=zg_bs_943278_sccl_3/000-0000000-0000000?pd_rd_i=B09KYKF7KB&psc=1,"[0%, 0%, 0%, 0%, 0%]",Perdre du poids facilement et rapidement grâce à l'autohypnose: Perdez du poids de façon efficace grâce aux pensées positives et l'hypnose du sommeil pour reprogrammer votre cerveau (French Edition),Anna David,$7.62,AudibleAudiobook,unknown,0,1 hour and 36 minutes,Fatine Benkirane,November 03 2021,Anna David,Audiobook,Unabridged,French,B09KYKF7KB,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,7.62,,96,0,0,NaN,,,,0,0,0,0,0,Top rank,,,1
16457,11153,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#10,/Allen-Carrs-Easy-Emotional-Eating/dp/B08FTHXKP8/ref=zg_bs_943278_sccl_10/000-0000000-0000000?pd_rd_i=B08FTHXKP8&psc=1,"[67%, 15%, 10%, 4%, 4%]",Allen Carr's Easy Way to Quit Emotional Eating: Set Yourself Free from Binge-Eating and Comfort-Eating,Allen Carr,$21.52,AudibleAudiobook,816,4.4,6 hours and 39 minutes,Gabrielle Glaister,August 21 2020,Arcturus Digital Limited,Audiobook,Unabridged,English,B08FTHXKP8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.52,816,399,0,0,NaN,,,2020-08-21,67,15,10,4,4,Top rank,35.90,159639.27,1
16459,11154,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#12,/Brain-over-Binge-Conventional-Recovered/dp/B09Y62QCVR/ref=zg_bs_943278_sccl_12/000-0000000-0000000?pd_rd_i=B09Y62QCVR&psc=1,"[70%, 14%, 9%, 3%, 4%]","Brain over Binge: Why I Was Bulimic, Why Conventional Therapy Didn't Work, and How I Recovered for Good (Second Edition)",Kathryn Hansen,$21.88,AudibleAudiobook,2063,4.4,9 hours and 59 minutes,Kathryn Hansen,April 18 2022,"Camellia Publishing, LLC",Audiobook,Unabridged,English,B09Y62QCVR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.88,2063,599,0,0,NaN,,,2022-04-18,70,14,9,3,4,Top rank,90.77,1664195.01,1
16461,11156,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#14,/Breaking-Free-from-Emotional-Eating/dp/B085CN6T5Z/ref=zg_bs_943278_sccl_14/000-0000000-0000000?pd_rd_i=B085CN6T5Z&psc=1,"[69%, 15%, 11%, 3%, 2%]",Breaking Free from Emotional Eating,Geneen Roth,$19.18,AudibleAudiobook,157,4.5,8 hours and 22 minutes,Emily Durante,March 10 2020,Tantor Audio,Audiobook,Unabridged,English,B085CN6T5Z,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,19.18,157,502,0,0,NaN,,,2020-03-10,69,15,11,3,2,Top rank,7.07,22732.37,1
16482,11158,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#35,/Anti-Diet-Reclaim-Well-Being-Happiness-Intuitive/dp/B082BJS9KX/ref=zg_bs_943278_sccl_5/000-0000000-0000000?pd_rd_i=B082BJS9KX&psc=1,"[78%, 11%, 6%, 1%, 3%]","Anti-Diet: Reclaim Your Time, Money, Well-Being, and Happiness Through Intuitive Eating",Christy Harrison,$32.52,AudibleAudiobook,1097,4.6,9 hours and 46 minutes,Christy Harrison,December 24 2019,"Little, Brown Spark",Audiobook,Unabridged,English,B082BJS9KX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,22.76,1097,586,0,0,NaN,,,,78,11,6,1,3,Middle rank,50.46,,1
16467,11160,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#20,/Never-Binge-Again-Permanently-Overeating/dp/B07VVG833R/ref=zg_bs_943278_sccl_20/000-0000000-0000000?pd_rd_i=B07VVG833R&psc=1,"[59%, 14%, 11%, 5%, 10%]",Never Binge Again(tm): Reprogram Yourself to Think like a Permanently Thin Person. Stop Overeating and Binge Eating and Stick to the Food Plan of Your Choice!,Glenn Livingston Ph.D.,$16.40,AudibleAudiobook,13764,4.1,11 hours and 8 minutes,Glenn Livingston,August 03 2019,"Psy Tech, Inc.",Audiobook,Unabridged,English,B07VVG833R,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,16.40,13764,668,0,0,NaN,,,2019-08-03,59,14,11,5,10,Top rank,564.32,1388227.53,1
16469,11161,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#22,/More-Than-Body-Instrument-Ornament/dp/B08NFGLDFH/ref=zg_bs_943278_sccl_22/000-0000000-0000000?pd_rd_i=B08NFGLDFH&psc=1,"[86%, 8%, 4%, 1%, 1%]","More Than a Body: Your Body Is an Instrument, Not an Ornament",Lexie Kite,$35.01,AudibleAudiobook,923,4.8,9 hours and 21 minutes,Lexie Kite PhD,December 29 2020,HMH Audio,Audiobook,Unabridged,English,B08NFGLDFH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,35.01,923,561,0,0,NaN,,,,86,8,4,1,1,Top rank,44.30,,1
16470,11162,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#23,/Simple-Science-Weight-Loss-Fat/dp/B08PPXVG2H/ref=zg_bs_943278_sccl_23/000-0000000-0000000?pd_rd_i=B08PPXVG2H&psc=1,"[64%, 12%, 0%, 11%, 12%]",The Simple Science of Weight Loss and Fat Loss: Forget Intermittent Fasting & Keto! Discover the 3 Habits of Dieting Success so That You Can Make Any Diet Work and Get the Body You Want Effortlessly,Andy Xiong,$16.40,AudibleAudiobook,11,4,3 hours and 27 minutes,Benjamin McLean,December 05 2020,Andy Xiong,Audiobook,Unabridged,English,B08PPXVG2H,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,16.40,11,207,0,0,NaN,,,,64,12,0,11,12,Top rank,,,1
16472,11164,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#25,/Good-Food-Bad-Diet-Relationship/dp/B08W9BJY4S/ref=zg_bs_943278_sccl_25/000-0000000-0000000?pd_rd_i=B08W9BJY4S&psc=1,"[76%, 14%, 6%, 1%, 3%]","Good Food, Bad Diet: The Habits You Need to Ditch Diet Culture, Lose Weight, and Fix Your Relationship with Food Forever",Abby Langer,$38.37,AudibleAudiobook,389,4.6,6 hours and 58 minutes,Natalie Duke,May 20 2021,"Dreamscape Media, LLC",Audiobook,Unabridged,English,B08W9BJY4S,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,389,418,0,0,NaN,,,2021-05-20,76,14,6,1,3,Top rank,17.89,,1
16476,11168,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#29,/Unf-k-Your-Body-Science-Breathe/dp/B09VCTT18Y/ref=zg_bs_943278_sccl_29/000-0000000-0000000?pd_rd_i=B09VCTT18Y&psc=1,"[78%, 13%, 6%, 0%, 4%]","Unf--k Your Body: Using Science to Eat, Sleep, Breathe, Move, and Feel Better",Faith G. Harper,$24.53,AudibleAudiobook,41,4.6,5 hours and 15 minutes,Faith G. Harper PhD,May 27 2022,Blackstone Publishing,Audiobook,Unabridged,English,B09VCTT18Y,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,24.53,41,315,0,0,NaN,,,2022-05-27,78,13,6,0,4,Middle rank,,46175.03,1
16480,11171,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#33,/Diet-Eating-Should-Be-Easy/dp/B07N96KXTT/ref=zg_bs_943278_sccl_3/000-0000000-0000000?pd_rd_i=B07N96KXTT&psc=1,"[75%, 12%, 7%, 2%, 3%]",The F*ck It Diet: Eating Should Be Easy,Caroline Dooner,$31.26,AudibleAudiobook,2384,4.5,7 hours and 37 minutes,Caroline Dooner,March 26 2019,HarperAudio,Audiobook,Unabridged,English,B07N96KXTT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,31.26,2384,457,0,0,NaN,,,2019-03-26,75,12,7,2,3,Middle rank,107.28,413078.23,1
16481,11172,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#34,/Feel-Great-Lose-Weight-Sustainable/dp/B08YRYDR2P/ref=zg_bs_943278_sccl_4/000-0000000-0000000?pd_rd_i=B08YRYDR2P&psc=1,"[75%, 15%, 6%, 2%, 1%]","Feel Great, Lose Weight: Simple Habits for Lasting and Sustainable Weight Loss",Dr. Rangan Chatterjee,$15.34,AudibleAudiobook,2551,4.6,4 hours and 57 minutes,Dr. Rangan Chatterjee,March 30 2021,Gildan Media,Audiobook,Unabridged,English,B08YRYDR2P,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,15.34,2551,297,0,0,NaN,,,2021-03-30,75,15,6,2,1,Middle rank,117.35,490835.19,1
16489,11178,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#42,/Big-Girl-Gave-Dieting-Life/dp/B072JKWBLZ/ref=zg_bs_943278_sccl_12/000-0000000-0000000?pd_rd_i=B072JKWBLZ&psc=1,"[71%, 11%, 10%, 2%, 5%]",Big Girl: How I Gave Up Dieting and Got a Life,Kelsey Miller,$27.50,AudibleAudiobook,188,4.4,7 hours and 33 minutes,Kelsey Miller,January 05 2016,Hachette Audio,Audiobook,Unabridged,English,B072JKWBLZ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,27.50,188,453,0,0,NaN,,,,71,11,10,2,5,Middle rank,8.27,,1
16490,11179,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#43,/Nature-Wants-Us-Fat-Surprising/dp/B09R53LQ2P/ref=zg_bs_943278_sccl_13/000-0000000-0000000?pd_rd_i=B09R53LQ2P&psc=1,"[73%, 18%, 6%, 2%, 1%]",Nature Wants Us to Be Fat: The Surprising Science Behind Why We Gain Weight and How We Can Prevent - and Reverse - It,Richard J. Johnson MD,$21.88,AudibleAudiobook,238,4.6,9 hours and 24 minutes,Jonathan Todd Ross,February 15 2022,Audible Studios,Audiobook,Unabridged,English,B09R53LQ2P,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,21.88,238,564,0,0,NaN,,,,73,18,6,2,1,Middle rank,10.95,,1
16511,11192,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#64,/Breaking-Free-Body-Shame-Reclaim/dp/B08QW96L3Y/ref=zg_bs_943278_sccl_14/000-0000000-0000000?pd_rd_i=B08QW96L3Y&psc=1,"[87%, 8%, 3%, 1%, 0%]",Breaking Free from Body Shame: Dare to Reclaim What God Has Named Good,Jess Connolly,$27.51,AudibleAudiobook,975,4.8,6 hours and 51 minutes,Jess Connolly,June 22 2021,Zondervan,Audiobook,Unabridged,English,B08QW96L3Y,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,27.51,975,0,0,0,NaN,,,2021-06-22,87,8,3,1,0,Middle rank,46.80,393177.56,1
16506,11193,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#59,/Brain-over-Binge-Recovery-Guide/dp/B0B8KSDNWX/ref=zg_bs_943278_sccl_9/000-0000000-0000000?pd_rd_i=B0B8KSDNWX&psc=1,"[75%, 12%, 8%, 2%, 4%]",The Brain over Binge Recovery Guide: A Simple and Personalized Plan for Ending Bulimia and Binge Eating Disorder,Kathryn Hansen,$27.36,AudibleAudiobook,493,4.5,10 hours and 20 minutes,Kathryn Hansen,August 03 2022,"Camellia Publishing, LLC",Audiobook,Unabridged,English,B0B8KSDNWX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,27.36,493,0,0,0,NaN,,,2022-08-03,75,12,8,2,4,Middle rank,22.19,1082042.90,1
16510,11197,Self-Help,Self-Help for Eating Disorders & Body Image Issues,#63,/Food-Triggers-Exchanging-Unhealthy-God-Honoring/dp/B09N9ZX2Q3/ref=zg_bs_943278_sccl_13/000-0000000-0000000?pd_rd_i=B09N9ZX2Q3&psc=1,"[81%, 11%, 5%, 1%, 1%]",Food Triggers: Exchanging Unhealthy Patterns for God-Honoring Habits,Amber Lia,$19.18,AudibleAudiobook,182,4.7,7 hours and 35 minutes,Amber Lia,January 18 2022,eChristian,Audiobook,Unabridged,English,B09N9ZX2Q3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,19.18,182,455,0,0,NaN,,,,81,11,5,1,1,Middle rank,8.55,,1
