book_key,book_id,book_category,book_subcategory,rank,book_partial_url,dist_rating,book_title,author,price,book_type,number_of_review,rating,audible_length,narrator,release_date,publisher,program_type,book_version,book_language,asin,page_number,isbn_10,isbn_13,book_weight,book_dimensions,file_size,text_to_speech,screenreader,enhanced_typesetting,word_wise,x_ray,book_weight_gram,price_$,review_num,audible_length_minute,file_size_kb,page_num,book_width,book_thick,book_height,date_release,rate_5,rate_4,rate_3,rate_2,rate_1,rank_text,review_score,estimated_total_sales,row_number
550,496,Self-Help,Stress and Time Management,#51,/Psychology-Procrastination-Understand-Habits-Motivation-ebook/dp/B08S9DHWK5/ref=zg_bs_942694_sccl_1/000-0000000-0000000?pd_rd_i=B08S9DHWK5&psc=1,"[74%, 17%, 5%, 2%, 2%]","The Psychology of Procrastination: Understand Your Habits, Find Motivation, and Get Things Done",Hayden Finch PhD,CDN$ 9.99,KindleEdition,183,4.6,nan,nan,Jan. 19 2021,RockridgePress,nan,nan,English,B08S9DHWK5,148 pages,nan,nan,nan,nan,2914 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,9.99,183,0,2914,148,NaN,,,2021-01-19,74,17,5,2,2,Middle rank,8.42,20468.77,1
529,499,Self-Help,Stress and Time Management,#30,/Hell-Yeah-No-whats-worth-ebook/dp/B09YY9W9B3/ref=zg_bs_942694_sccl_30/000-0000000-0000000?pd_rd_i=B09YY9W9B3&psc=1,"[74%, 18%, 4%, 2%, 2%]",Hell Yeah or No: what’s worth doing,Derek Sivers,CDN$ 9.99,KindleEdition,68,4.6,nan,nan,April 26 2022,HitMedia,nan,nan,English,B09YY9W9B3,144 pages,nan,nan,nan,nan,1285 KB,Enabled,nan,Enabled,Enabled,Not Enabled,NaN,9.99,68,0,1285,144,NaN,,,2022-04-26,74,18,4,2,2,Middle rank,,26100.19,1
531,501,Self-Help,Stress and Time Management,#32,/Finish-What-You-Start-Self-Discipline-ebook/dp/B07BJ88DCW/ref=zg_bs_942694_sccl_2/000-0000000-0000000?pd_rd_i=B07BJ88DCW&psc=1,"[65%, 20%, 9%, 3%, 3%]","Finish What You Start: The Art of Following Through, Taking Action, Executing, & Self-Discipline (Live a Disciplined Life Book 2)",Peter Hollins,CDN$ 5.06,KindleEdition,1684,4.4,nan,nan,March 17 2018,PHLearningInc.,nan,nan,English,B07BJ88DCW,117 pages,nan,nan,nan,nan,1726 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,5.06,1684,0,1726,117,NaN,,,2018-03-17,65,20,9,3,3,Middle rank,74.10,36785.09,1
540,510,Self-Help,Stress and Time Management,#41,/Never-Too-Busy-Cure-Clutter-ebook/dp/B00Z751CDC/ref=zg_bs_942694_sccl_11/000-0000000-0000000?pd_rd_i=B00Z751CDC&psc=1,"[60%, 23%, 9%, 2%, 5%]",Never Too Busy to Cure Clutter: Simplify Your Life One Minute at a Time,Erin Rooney Doland,CDN$ 11.99,KindleEdition,98,4.3,nan,nan,Jan. 26 2016,WilliamMorrowPaperbacks,nan,nan,English,B00Z751CDC,301 pages,nan,nan,nan,nan,6751 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,11.99,98,0,6751,301,NaN,,,2016-01-26,60,23,9,2,5,Middle rank,,3469.92,1
545,515,Self-Help,Stress and Time Management,#46,/Do-Nothing-Overworking-Overdoing-Underliving-ebook/dp/B07TX4NWZ2/ref=zg_bs_942694_sccl_16/000-0000000-0000000?pd_rd_i=B07TX4NWZ2&psc=1,"[64%, 22%, 10%, 2%, 2%]","Do Nothing: How to Break Away from Overworking, Overdoing, and Underliving",Celeste Headlee,CDN$ 13.99,KindleEdition,765,4.4,nan,nan,March 10 2020,Harmony,nan,nan,English,B07TX4NWZ2,272 pages,nan,nan,nan,nan,4850 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,13.99,765,0,4850,272,NaN,,,2020-03-10,64,22,10,2,2,Middle rank,33.66,80793.34,1
562,529,Self-Help,Stress and Time Management,#63,/Organize-Your-Life-Skills-Conquer-ebook/dp/B09RQGPPCJ/ref=zg_bs_942694_sccl_13/000-0000000-0000000?pd_rd_i=B09RQGPPCJ&psc=1,"[63%, 15%, 15%, 4%, 3%]",Organize Your Life: Skills You Need to Conquer the Areas of Chaos in Your Life,Helen Ward Day,CDN$ 8.99,KindleEdition,76,4.3,nan,nan,Feb. 2 2022,"BellaLunaProductions,LLC",nan,nan,English,B09RQGPPCJ,197 pages,nan,nan,nan,nan,1050 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,8.99,76,0,1050,197,NaN,,,2022-02-02,63,15,15,4,3,Middle rank,,18269.79,1
571,538,Self-Help,Stress and Time Management,#72,/Unexpected-Joy-Being-Sober-ebook/dp/B073TVX3SX/ref=zg_bs_942694_sccl_22/000-0000000-0000000?pd_rd_i=B073TVX3SX&psc=1,"[76%, 16%, 6%, 1%, 2%]",The Unexpected Joy of Being Sober: THE SUNDAY TIMES BESTSELLER,Catherine Gray,CDN$ 7.99,KindleEdition,5379,4.6,nan,nan,Dec 28 2017,Aster,nan,nan,English,B073TVX3SX,274 pages,nan,nan,nan,nan,4533 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,7.99,5379,0,4533,274,NaN,,,2017-12-28,76,16,6,1,2,Middle rank,247.43,177254.76,1
573,540,Self-Help,Stress and Time Management,#74,/God-My-Everything-Ancient-Rhythm-ebook/dp/B00A9USCM4/ref=zg_bs_942694_sccl_24/000-0000000-0000000?pd_rd_i=B00A9USCM4&psc=1,"[84%, 11%, 3%, 1%, 1%]",God in My Everything: How an Ancient Rhythm Helps Busy People Enjoy God,Ken Shigematsu,CDN$ 9.99,KindleEdition,190,4.8,nan,nan,Aug. 6 2013,Zondervan,nan,nan,English,B00A9USCM4,257 pages,nan,nan,nan,nan,2727 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,NaN,190,0,2727,257,NaN,,,2013-08-06,84,11,3,1,1,Middle rank,9.12,,1
574,541,Self-Help,Stress and Time Management,#75,/Disorganized-Mind-Coaching-Control-Talents-ebook/dp/B000V770G4/ref=zg_bs_942694_sccl_25/000-0000000-0000000?pd_rd_i=B000V770G4&psc=1,"[73%, 14%, 7%, 4%, 2%]","The Disorganized Mind: Coaching Your ADHD Brain to Take Control of Your Time, Tasks, and Talents",Nancy A. Ratey,CDN$ 13.99,KindleEdition,216,4.5,nan,nan,April 1 2008,St.MartinsPress,nan,nan,English,B000V770G4,300 pages,nan,nan,nan,nan,1164 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,13.99,216,495,1164,300,NaN,,,2008-04-01,73,14,7,4,2,Middle rank,9.72,4140.28,1
580,546,Self-Help,Stress and Time Management,#81,/Unwind-7-Principles-Stress-Free-Life-ebook/dp/B00GJ201VQ/ref=zg_bs_942694_sccl_1/000-0000000-0000000?pd_rd_i=B00GJ201VQ&psc=1,"[60%, 25%, 9%, 3%, 3%]",Unwind!: 7 Principles for a Stress-Free Life,Michael Olpin,CDN$ 8.28,KindleEdition,102,4.4,nan,nan,Aug. 5 2014,GrandHarborPress,nan,nan,English,B00GJ201VQ,194 pages,nan,nan,nan,nan,4780 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,8.28,102,0,4780,194,NaN,,,2014-08-05,60,25,9,3,3,Low rank,4.49,2047.59,1
585,551,Self-Help,Stress and Time Management,#86,/Power-When-Discover-Chronotype-Lunch-ebook/dp/B01A5VQU48/ref=zg_bs_942694_sccl_6/000-0000000-0000000?pd_rd_i=B01A5VQU48&psc=1,"[63%, 18%, 10%, 5%, 3%]","The Power of When: Discover Your Chronotype--and the Best Time to Eat Lunch, Ask for a Raise, Have Sex, Write a Novel, Take Your Meds, and More",Michael Breus,CDN$ 14.99,KindleEdition,1126,4.3,nan,nan,Sept. 13 2016,"Little,BrownSpark",nan,nan,English,B01A5VQU48,345 pages,nan,nan,nan,nan,2484 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,14.99,1126,0,2484,345,NaN,,,2016-09-13,63,18,10,5,3,Low rank,48.42,54982.06,1
594,560,Self-Help,Stress and Time Management,#95,/Self-Discipline-Weeks-Build-Habits-ebook/dp/B084HKLNC3/ref=zg_bs_942694_sccl_15/000-0000000-0000000?pd_rd_i=B084HKLNC3&psc=1,"[61%, 25%, 12%, 0%, 3%]",Self Discipline in 6 Weeks: How to Build Goals with Soul and Make Your Habits Work for You,Jennifer Webb,CDN$ 6.26,KindleEdition,46,4.4,nan,nan,Feb. 25 2020,RockridgePress,nan,nan,English,B084HKLNC3,184 pages,nan,nan,nan,nan,1252 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,6.26,46,0,1252,184,NaN,,,2020-02-25,61,25,12,0,3,Low rank,,2142.82,1
597,563,Self-Help,Stress and Time Management,#98,/Self-Care-Men-Look-Good-Great-ebook/dp/B07Z444CRV/ref=zg_bs_942694_sccl_18/000-0000000-0000000?pd_rd_i=B07Z444CRV&psc=1,"[60%, 12%, 18%, 5%, 5%]",Self-Care for Men: How to Look Good and Feel Great,Garrett Munce,CDN$ 18.99,KindleEdition,116,4.2,nan,nan,May 5 2020,AdamsMedia,nan,nan,English,B07Z444CRV,253 pages,nan,nan,nan,nan,2949 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,NaN,116,0,2949,253,NaN,,,,60,12,18,5,5,Low rank,4.87,,1
605,571,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#6,/Fantasy-Writers-Handbook-Richie-Billing-ebook/dp/B07RR37H9K/ref=zg_bs_959462_sccl_6/000-0000000-0000000?pd_rd_i=B07RR37H9K&psc=1,"[73%, 20%, 5%, 0%, 2%]",A Fantasy Writers' Handbook - A Complete Guide To Writing Fantasy,Richie Billing,CDN$ 3.99,KindleEdition,130,4.6,nan,nan,nan,nan,nan,nan,English,B07RR37H9K,326 pages,nan,nan,nan,nan,3544 KB,Enabled,nan,Enabled,Enabled,Not Enabled,NaN,3.99,130,0,3544,326,NaN,,,,73,20,5,0,2,Top rank,5.98,,1
609,575,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#10,/Gold-Final-Science-Fiction-Collection-ebook/dp/B000FC1PPM/ref=zg_bs_959462_sccl_10/000-0000000-0000000?pd_rd_i=B000FC1PPM&psc=1,"[63%, 23%, 8%, 3%, 3%]",Gold: The Final Science Fiction Collection,Isaac Asimov,CDN$ 11.99,KindleEdition,132,4.4,nan,nan,March 17 2009,HarperCollinse-books,nan,nan,English,B000FC1PPM,420 pages,nan,nan,nan,nan,515 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,11.99,132,0,515,420,NaN,,,2009-03-17,63,23,8,3,3,Top rank,5.81,2320.92,1
610,576,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#11,/Rivan-Codex-BELGARIAD-MALLOREON-Belgariad-ebook/dp/B0012D1CXI/ref=zg_bs_959462_sccl_11/000-0000000-0000000?pd_rd_i=B0012D1CXI&psc=1,"[73%, 14%, 9%, 2%, 1%]",The Rivan Codex: Ancient Texts of THE BELGARIAD and THE MALLOREON (The Belgariad & The Malloreon),David Eddings,CDN$ 8.99,KindleEdition,274,4.6,nan,nan,Dec 18 2007,DelRey,nan,nan,English,B0012D1CXI,543 pages,nan,nan,nan,nan,7504 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,8.99,274,0,7504,543,NaN,,,2007-12-18,73,14,9,2,1,Top rank,12.60,3309.74,1
614,580,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#15,/Writers-Science-Anthology-Worldwide-Presents-ebook/dp/B00439GMRO/ref=zg_bs_959462_sccl_15/000-0000000-0000000?pd_rd_i=B00439GMRO&psc=1,"[47%, 24%, 17%, 7%, 5%]",L. Ron Hubbard Presents Writers of the Future Volume 26: The Best New Science Fiction and Fantasy of the Year,Laurie Tom,CDN$ 7.59,KindleEdition,24,4,nan,nan,Oct. 19 2010,GalaxyPress,nan,nan,English,B00439GMRO,426 pages,nan,nan,nan,nan,4380 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,7.59,24,0,4380,426,NaN,,,2010-10-19,47,24,17,7,5,Top rank,,302.43,1
615,581,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#16,/Craft-Writing-Science-Fiction-Sells-ebook/dp/B006MAZPEI/ref=zg_bs_959462_sccl_16/000-0000000-0000000?pd_rd_i=B006MAZPEI&psc=1,"[75%, 18%, 5%, 2%, 0%]",The Craft of Writing Science Fiction that Sells,Ben Bova,CDN$ 9.00,KindleEdition,81,4.7,nan,nan,Dec 14 2011,ReAnimusPress,nan,nan,English,B006MAZPEI,202 pages,nan,nan,nan,nan,348 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,9.00,81,0,348,202,NaN,,,2011-12-14,75,18,5,2,0,Top rank,,1338.46,1
616,582,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#17,/Worldbuilding-Prompts-Forging-Fantasy-Realms-ebook/dp/B08B1JSHNZ/ref=zg_bs_959462_sccl_17/000-0000000-0000000?pd_rd_i=B08B1JSHNZ&psc=1,"[75%, 12%, 9%, 0%, 4%]",101 Worldbuilding Prompts (Forging Fantasy Realms),M.D. Presley,CDN$ 1.24,KindleEdition,79,4.5,nan,nan,nan,nan,nan,nan,English,B08B1JSHNZ,40 pages,nan,nan,nan,nan,3946 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,1.24,79,0,3946,40,NaN,,,,75,12,9,0,4,Top rank,,,1
618,584,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#19,/Write-Your-Own-Cake-Worldbuilding-ebook/dp/B09MNRG4Y3/ref=zg_bs_959462_sccl_19/000-0000000-0000000?pd_rd_i=B09MNRG4Y3&psc=1,"[51%, 36%, 12%, 0%, 0%]",Write Your Own Cake: A Worldbuilding Essay,Jennifer Estep,CDN$ 1.25,KindleEdition,11,4.4,nan,nan,nan,nan,nan,nan,English,B09MNRG4Y3,18 pages,nan,nan,nan,nan,2023 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,1.25,11,0,2023,18,NaN,,,,51,36,12,0,0,Top rank,,,1
626,592,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#27,/How-Write-Fantasy-Novels-Getting-ebook/dp/B08TTSFNY2/ref=zg_bs_959462_sccl_27/000-0000000-0000000?pd_rd_i=B08TTSFNY2&psc=1,"[56%, 31%, 13%, 0%, 0%]","How to Write Fantasy Novels: Volume I, Getting Started",Adam Stemple,CDN$ 4.10,KindleEdition,10,4.4,nan,nan,nan,nan,nan,nan,English,B08TTSFNY2,64 pages,nan,nan,nan,nan,4247 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,4.10,10,0,4247,64,NaN,,,,56,31,13,0,0,Middle rank,,,1
627,593,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#28,/Oxymoronica-Paradoxical-Historys-Greatest-Wordsmiths-ebook/dp/B002R2OFG4/ref=zg_bs_959462_sccl_28/000-0000000-0000000?pd_rd_i=B002R2OFG4&psc=1,"[70%, 16%, 7%, 4%, 2%]",Oxymoronica: Paradoxical Wit and Wisdom from History's Greatest Wordsmiths,Mardy Grothe,CDN$ 11.99,KindleEdition,120,4.5,nan,nan,Sept. 30 2009,HarperCollinse-books,nan,nan,English,B002R2OFG4,272 pages,nan,nan,nan,nan,1031 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,11.99,120,0,1031,272,NaN,,,2009-09-30,70,16,7,4,2,Middle rank,5.40,2196.87,1
628,594,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#29,/Started-Writing-Science-Fiction-Fantasy-ebook/dp/B00LLIJ2TA/ref=zg_bs_959462_sccl_29/000-0000000-0000000?pd_rd_i=B00LLIJ2TA&psc=1,"[66%, 24%, 5%, 2%, 2%]",Get Started in Writing Science Fiction and Fantasy: How to write compelling and imaginative sci-fi and fantasy fiction (Teach Yourself),Adam Roberts,nan,KindleEdition,63,4.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,63,0,0,0,NaN,,,,66,24,5,2,2,Middle rank,,,1
629,595,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#30,/Collaborative-Worldbuilding-Writers-Gamers-Hergenrader-ebook/dp/B07GRMH3WG/ref=zg_bs_959462_sccl_30/000-0000000-0000000?pd_rd_i=B07GRMH3WG&psc=1,"[67%, 21%, 8%, 5%, 0%]",Collaborative Worldbuilding for Writers and Gamers,Trent Hergenrader,nan,KindleEdition,30,4.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,NaN,30,0,0,0,NaN,,,,67,21,8,5,0,Middle rank,,,1
640,600,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#41,/How-Write-Fantasy-Novels-First-ebook/dp/B08TR14TB5/ref=zg_bs_959462_sccl_11/000-0000000-0000000?pd_rd_i=B08TR14TB5&psc=1,"[0%, 0%, 0%, 0%, 0%]","How to Write Fantasy Novels: Volume II, The First Draft",Adam Stemple,CDN$ 4.10,KindleEdition,8,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,NaN,4.10,8,0,0,0,NaN,,,,0,0,0,0,0,Middle rank,,,1
637,601,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#38,/How-Write-Fantasy-Novels-Revising-ebook/dp/B08TQF4Z2D/ref=zg_bs_959462_sccl_8/000-0000000-0000000?pd_rd_i=B08TQF4Z2D&psc=1,"[100%, 0%, 0%, 0%, 0%]","How to Write Fantasy Novels: Volume III, Revising",Adam Stemple,CDN$ 4.10,KindleEdition,4,5,nan,nan,nan,nan,nan,nan,English,B08TQF4Z2D,62 pages,nan,nan,nan,nan,3877 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,4.10,4,0,3877,62,NaN,,,,100,0,0,0,0,Middle rank,,,1
645,607,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#46,/EVE-Source-CCP-Games-ebook/dp/B00GWU4E5E/ref=zg_bs_959462_sccl_16/000-0000000-0000000?pd_rd_i=B00GWU4E5E&psc=1,"[71%, 16%, 4%, 4%, 4%]",EVE: Source,CCP Games,CDN$ 17.32,KindleEdition,132,4.5,nan,nan,March 18 2014,DarkHorseBooks,nan,nan,English,B00GWU4E5E,200 pages,nan,nan,nan,nan,132245 KB,Not enabled,nan,Not Enabled,Not Enabled,Not Enabled,NaN,17.32,132,0,132245,200,NaN,,,2014-03-18,71,16,4,4,4,Middle rank,5.94,5296.59,1
646,608,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#47,/Spellbound-Spellwright-Trilogy-Book-2-ebook/dp/B0051OAPQE/ref=zg_bs_959462_sccl_17/000-0000000-0000000?pd_rd_i=B0051OAPQE&psc=1,"[55%, 28%, 14%, 4%, 0%]",Spellbound (The Spellwright Trilogy Book 2),Blake Charlton,CDN$ 12.99,KindleEdition,31,4.3,nan,nan,Sept. 13 2011,TorBooks,nan,nan,English,B0051OAPQE,414 pages,nan,nan,nan,nan,1598 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,12.99,31,0,1598,414,NaN,,,2011-09-13,55,28,14,4,0,Middle rank,,722.62,1
650,612,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#51,/Who-Put-Butter-Butterfly-Investigations-ebook/dp/B000FCKR9W/ref=zg_bs_959462_sccl_1/000-0000000-0000000?pd_rd_i=B000FCKR9W&psc=1,"[55%, 23%, 15%, 7%, 0%]",Who Put The Butter In Butterfly?: ... And other Fearless Investigations into Our Illogical Language,David Feldman,CDN$ 11.99,KindleEdition,20,4.3,nan,nan,March 17 2009,HarperCollinse-books,nan,nan,English,B000FCKR9W,209 pages,nan,nan,nan,nan,1981 KB,Enabled,Supported,Enabled,Not Enabled,Not Enabled,NaN,11.99,20,0,1981,209,NaN,,,2009-03-17,55,23,15,7,0,Middle rank,,351.66,1
653,614,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#54,/Spellbreaker-Novel-Spellwright-Trilogy-Book-ebook/dp/B015MP6WLI/ref=zg_bs_959462_sccl_4/000-0000000-0000000?pd_rd_i=B015MP6WLI&psc=1,"[49%, 26%, 19%, 6%, 0%]",Spellbreaker: A Novel (The Spellwright Trilogy Book 3),Blake Charlton,CDN$ 12.99,KindleEdition,39,4.2,nan,nan,Aug. 23 2016,TorBooks,nan,nan,English,B015MP6WLI,477 pages,nan,nan,nan,nan,1827 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,12.99,39,0,1827,477,NaN,,,2016-08-23,49,26,19,6,0,Middle rank,,1634.95,1
657,618,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#58,/Time-Travel-Writers-Science-Plausible-ebook/dp/B07DFP2N5Z/ref=zg_bs_959462_sccl_8/000-0000000-0000000?pd_rd_i=B07DFP2N5Z&psc=1,"[73%, 15%, 5%, 7%, 0%]",Time Travel: A Writer's Guide to the Real Science of Plausible Time Travel,Paul J. Nahin,CDN$ 35.34,KindleEdition,28,4.5,nan,nan,April 1 2011,JohnsHopkinsUniversityPress,nan,nan,English,B07DFP2N5Z,222 pages,nan,nan,nan,nan,815 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,35.34,28,0,815,222,NaN,,,2011-04-01,73,15,5,7,0,Middle rank,,1706.47,1
670,629,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#71,/puertas-medianoche-Razas-noche-Spanish-ebook/dp/B0090BMFOY/ref=zg_bs_959462_sccl_21/000-0000000-0000000?pd_rd_i=B0090BMFOY&psc=1,"[100%, 0%, 0%, 0%, 0%]",Las puertas de la medianoche (Razas de la noche nº 8) (Spanish Edition),Lara Adrian,CDN$ 7.19,KindleEdition,13,5,nan,nan,Sept. 9 2012,Terciopelo,nan,nan,Spanish,B0090BMFOY,320 pages,nan,nan,nan,nan,931 KB,Enabled,Supported,Enabled,Not Enabled,nan,NaN,7.19,13,0,931,320,NaN,,,2012-09-09,100,0,0,0,0,Middle rank,,184.12,1
684,642,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#85,/Best-Fantasy-Authors-Handbook-2009-2013-ebook/dp/B096MZCRK6/ref=zg_bs_959462_sccl_5/000-0000000-0000000?pd_rd_i=B096MZCRK6&psc=1,"[100%, 0%, 0%, 0%, 0%]","The Best of Fantasy Authors Handbook: Volume I, 2009-2013",Philip Athans,CDN$ 8.45,KindleEdition,1,5,nan,nan,June 15 2021,FantasyAuthorsHandbook,nan,nan,English,B096MZCRK6,228 pages,nan,nan,nan,nan,1360 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,20.55,1,0,1360,228,NaN,,,2021-06-15,100,0,0,0,0,Low rank,,297.06,1
686,644,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#87,/Distorsiones-Voces-Literatura-140-Spanish-ebook/dp/B01FDMY61S/ref=zg_bs_959462_sccl_7/000-0000000-0000000?pd_rd_i=B01FDMY61S&psc=1,"[0%, 0%, 0%, 0%, 0%]",Distorsiones (Voces / Literatura nº 140) (Spanish Edition),David Roas,CDN$ 7.99,KindleEdition,unknown,0,nan,nan,May 27 2016,EditorialPáginasdeEspuma,nan,nan,Spanish,B01FDMY61S,192 pages,nan,nan,nan,nan,4886 KB,Enabled,Supported,Enabled,Not Enabled,nan,NaN,7.99,,0,4886,192,NaN,,,2016-05-27,0,0,0,0,0,Low rank,,,1
690,647,Science Fiction & Fantasy,Writing Science Fiction & Fantasy,#91,/Magellania-Bison-Frontiers-Imagination-Jules-ebook/dp/B00I0JHAQA/ref=zg_bs_959462_sccl_11/000-0000000-0000000?pd_rd_i=B00I0JHAQA&psc=1,"[78%, 15%, 8%, 0%, 0%]",Magellania (Bison Frontiers of Imagination),Benjamin Ivry,CDN$ 14.42,KindleEdition,8,4.7,nan,nan,Oct. 1 2013,UniversityofNebraskaPress,nan,nan,English,B00I0JHAQA,208 pages,nan,nan,nan,nan,1950 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,14.42,8,0,1950,208,NaN,,,2013-10-01,78,15,8,0,0,Low rank,,253.73,1
7808,659,Parenting & Families,Aging Parents,#17,/Last-Doctor-Lessons-Medical-Assistance-ebook/dp/B09P9W2FG6/ref=zg_bs_950644_sccl_17/000-0000000-0000000?pd_rd_i=B09P9W2FG6&psc=1,"[83%, 17%, 0%, 0%, 0%]",The Last Doctor: Lessons in Living from the Front Lines of Medical Assistance in Dying,Jean Marmoreo,CDN$ 15.99,KindleEdition,8,4.8,nan,nan,Sept. 27 2022,Viking,nan,nan,English,B09P9W2FG6,288 pages,nan,nan,nan,nan,1360 KB,Enabled,Supported,Enabled,Enabled,Not Enabled,NaN,32.67,8,0,1360,288,NaN,,,2022-09-27,83,17,0,0,0,Top rank,,52998.00,1
710,666,Science,Technology,#16,/Digital-Transformation-Survive-Thrive-Extinction-ebook/dp/B08KH5J7XH/ref=zg_bs_956788_sccl_16/000-0000000-0000000?pd_rd_i=B08KH5J7XH&psc=1,"[67%, 19%, 10%, 3%, 1%]",Digital Transformation: Survive and Thrive in an Era of Mass Extinction,Thomas M. Siebel,CDN$ 13.99,KindleEdition,555,4.5,nan,nan,July 9 2019,RosettaBooks,nan,nan,English,B08KH5J7XH,253 pages,nan,nan,nan,nan,14855 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,13.99,555,0,14855,253,NaN,,,2019-07-09,67,19,10,3,1,Top rank,24.98,46766.08,1
785,668,Science,Technology,#91,/Elon-Musk-SpaceX-Fantastic-Future-ebook/dp/B00KVI76ZS/ref=zg_bs_956788_sccl_11/000-0000000-0000000?pd_rd_i=B00KVI76ZS&psc=1,"[74%, 17%, 5%, 1%, 2%]","Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,CDN$ 11.99,KindleEdition,16180,4.6,nan,nan,May 19 2015,Ecco,nan,nan,English,B00KVI76ZS,399 pages,nan,nan,nan,nan,25971 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,40.02,16180,0,25971,399,NaN,,,2015-05-19,75,17,5,1,2,Low rank,744.28,1735287.18,1
725,681,Science,Technology,#31,/Physics-Book-Ideas-Simply-Explained-ebook/dp/B082LS3KHT/ref=zg_bs_956788_sccl_1/000-0000000-0000000?pd_rd_i=B082LS3KHT&psc=1,"[80%, 14%, 4%, 1%, 1%]",The Physics Book: Big Ideas Simply Explained,DK,CDN$ 13.99,KindleEdition,1377,4.7,nan,nan,March 10 2020,DK,nan,nan,English,B082LS3KHT,731 pages,nan,nan,nan,nan,213679 KB,Enabled,nan,Enabled,Enabled,Enabled,NaN,13.99,1377,0,213679,731,NaN,,,2020-03-10,80,14,4,1,1,Middle rank,64.72,145428.00,1
5510,686,Medicine,Medical Research,#18,/Immortal-Life-Henrietta-Lacks-ebook/dp/B00338QENI/ref=zg_bs_948570_sccl_18/000-0000000-0000000?pd_rd_i=B00338QENI&psc=1,"[77%, 16%, 4%, 2%, 1%]",The Immortal Life of Henrietta Lacks,Rebecca Skloot,CDN$ 14.99,KindleEdition,15088,4.7,nan,nan,Jan. 28 2010,Crown,nan,nan,English,B00338QENI,393 pages,nan,nan,nan,nan,6897 KB,Enabled,Supported,Enabled,Enabled,Enabled,NaN,NaN,15088,750,6897,393,NaN,,,2010-01-28,77,16,4,2,1,Top rank,709.14,,1
